player,player_id,team,class,poss,position,value_three_pct,value_two_pct,value_ft_pct,value_scoring,color_three_pct,color_two_pct,color_ft_pct,color_scoring,value_assist_rate,value_TO,value_playmaking,color_assist_rate,color_TO,color_playmaking,value_oreb_pct,value_dreb_pct,value_reb_pct,color_oreb_pct,color_dreb_pct,color_reb_pct,value_blk_pct,value_STL,value_PF,value_D,color_blk_pct,color_STL,color_PF,color_D
Diego Campisano,1688536,Northern Arizona,SR,695,SF,37.7138760130458,48.9297467233045,81.2426877569556,23.0310963834646,#FFD7A5,#FFFFFF,#FFEBD2,#FFEBD2,5.76951354073782,2.07603634357726,-1.02554102030318,#DCE9F5,#FFEBD2,#FFFFFF,4.32183934961158,12.5331458505425,16.8549852001541,#FFFFFF,#FFFFFF,#FFFFFF,0.259926669251484,1.37936665537722,4.49589951887096,-2.3219048,#CBDEF0,#FFFFFF,#FFFFFF,#CBDEF0
Dylan Veillette,2566995,Merrimack,FR,430,C,30.19278547385,51.2885222152231,69.3786109206517,15.6607732395934,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF,3.80433139042741,2.66191289235383,-5.2355236656178,#DCE9F5,#FFFFFF,#DCE9F5,6.53600821686136,18.3720998823359,24.9081080991972,#FFFFFF,#FFEBD2,#FFEBD2,4.56434548136767,1.71704975494846,9.27546898149007,1.0566484,#FFEBD2,#FFFFFF,#CBDEF0,#FFEBD2
Nolan Groves,2505047,Texas Tech,FR,210,SF,32.5951203019736,47.1816277293376,69.7749219169963,11.7848051440513,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,6.34478060826315,1.56419218848043,1.57583868348227,#DCE9F5,#FFD7A5,#FFEBD2,5.82880191688218,13.0106242848415,18.8394262017237,#FFFFFF,#FFFFFF,#FFFFFF,0.700868051046538,2.12679816555792,5.66512965708801,-0.005200456,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Kyle Jones,1910135,Buffalo,SR,262,PF,30.9676660485249,47.7292225289818,71.1084294807365,11.740805681874,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5,6.30990984891906,1.91486221019493,0.132410694108315,#DCE9F5,#FFEBD2,#FFFFFF,7.84431602134714,11.7604185795483,19.6047346008954,#FFEBD2,#FFFFFF,#FFFFFF,1.3559452943026,2.26459978232095,7.85996221611367,-0.47984261,#FFFFFF,#FFEBD2,#DCE9F5,#FFFFFF
Cedric Lath,2111599,Houston,JR,124,PF,31.235740886003,51.3982425127929,53.5493556697235,6.26166802451119,#DCE9F5,#FFFFFF,#CBDEF0,#CBDEF0,2.17402019825036,1.97750602811504,-4.02008105038383,#CBDEF0,#FFEBD2,#FFFFFF,11.986761009694,8.78274810802478,20.7695091177188,#FFD7A5,#DCE9F5,#FFFFFF,5.47193486040893,0.792132988018101,9.15859491041791,0.13482771,#FFEBD2,#CBDEF0,#CBDEF0,#FFFFFF
Gabe Warren,2127737,Holy Cross,JR,1657,SF,33.2356042588716,48.5406760711168,72.9743676436369,22.6254967231947,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,9.27748282140327,2.45667989647048,0.751678381669721,#FFFFFF,#FFEBD2,#FFFFFF,3.6896258350588,13.9019141809033,17.5915400159621,#FFFFFF,#FFFFFF,#FFFFFF,0.671637540044699,1.70353768866526,2.77151838959608,-0.81293452,#FFFFFF,#FFFFFF,#FFD7A5,#FFFFFF
Marcus Johnson,1943553,Kansas State,SR,161,PF,36.4700861887474,45.2653433428446,85.8615073769115,23.5397919963072,#FFEBD2,#DCE9F5,#FFD7A5,#FFEBD2,11.1663497021382,4.21977174540567,-4.55884618830593,#FFFFFF,#DCE9F5,#DCE9F5,4.74233140521626,15.516409430456,20.2587408356722,#FFFFFF,#FFFFFF,#FFFFFF,0.562385096101572,1.38172862874564,4.60909393448821,-0.6827328,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF
Ben Johnson,1688006,Vermont,SR,961,SG,36.0170316203887,47.3770750087253,77.8445661029726,16.7175201857587,#FFEBD2,#FFFFFF,#FFFFFF,#FFFFFF,9.8001327692234,1.69398964626971,4.31244355842808,#FFFFFF,#FFD7A5,#FFEBD2,0.619262926055977,11.2623297895216,11.8815927155776,#CBDEF0,#FFFFFF,#DCE9F5,0.393706945431852,1.01939802198186,3.9623386373639,-1.8360598,#DCE9F5,#DCE9F5,#FFEBD2,#CBDEF0
Kahlil Singleton,2119927,Canisius,JR,1646,SF,38.6888710518878,45.1838297607551,86.9694266462039,24.3909135388166,#FFD7A5,#DCE9F5,#FFD7A5,#FFEBD2,6.17686509102698,1.11305527799267,3.23214108749442,#DCE9F5,#FFD7A5,#FFEBD2,1.50446203152214,8.81626457549114,10.3207266070133,#DCE9F5,#DCE9F5,#DCE9F5,0.187379947788893,0.579426289675561,3.07198345980671,-1.7184642,#CBDEF0,#CBDEF0,#FFD7A5,#DCE9F5
Maximus Nelson,1909107,Fort Wayne,SR,1448,SF,36.313538413946,50.2351535856707,82.6197407179378,16.4108115641759,#FFEBD2,#FFFFFF,#FFEBD2,#FFFFFF,4.61426656300081,1.36712348075925,0.736502827257607,#DCE9F5,#FFD7A5,#FFFFFF,1.68315107905675,12.6470444056323,14.3301954846891,#DCE9F5,#FFFFFF,#FFFFFF,0.610019285331828,1.10696527636141,4.8388714501052,-0.90280219,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5
Cam Amboree,1890272,Southern,SR,1212,PG,36.3062956890286,36.9918373348974,81.1608645773892,20.869591038069,#FFEBD2,#CBDEF0,#FFEBD2,#FFFFFF,20.7650746451317,4.16232022787438,4.72469985580633,#FFEBD2,#DCE9F5,#FFEBD2,1.04067582442877,8.74608191117846,9.78675773560723,#CBDEF0,#DCE9F5,#DCE9F5,0.299255500794436,2.3387358593581,4.91052170176191,-0.30832445,#CBDEF0,#FFEBD2,#FFFFFF,#FFFFFF
Anthony McComb III,1890446,Norfolk State,SR,1660,SF,32.5274448069093,41.4002844914242,76.6636842834243,25.7819676306735,#FFFFFF,#CBDEF0,#FFFFFF,#FFEBD2,7.92468702889318,2.94774897552708,-2.49941405404501,#FFFFFF,#FFFFFF,#FFFFFF,3.31260327367281,9.05421484542219,12.366818119095,#FFFFFF,#DCE9F5,#DCE9F5,0.738119960700615,1.54841405258743,3.64455059774404,-1.5151164,#FFFFFF,#FFFFFF,#FFEBD2,#DCE9F5
Aleksej Kostić,2478374,BYU,FR,541,SF,36.3931162560383,45.5213491188176,76.1686793704833,19.8711850590192,#FFEBD2,#DCE9F5,#FFFFFF,#FFFFFF,6.43192572229817,3.34337596733591,-5.49859836179442,#DCE9F5,#FFFFFF,#DCE9F5,1.91775334767718,8.60170800771525,10.5194613553924,#DCE9F5,#DCE9F5,#DCE9F5,0.509676222042418,1.46590710925283,6.41851847915403,-0.71616514,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF
Luka Jovanovic,2491713,Middle Tennessee,FR,629,C,30.8206659361415,58.2869486674421,59.542193493693,8.35870129792851,#DCE9F5,#FFEBD2,#DCE9F5,#CBDEF0,5.2435888345363,2.60365636335661,-3.64384362348844,#DCE9F5,#FFFFFF,#FFFFFF,9.62813463384471,15.8641504221972,25.4922850560419,#FFEBD2,#FFEBD2,#FFEBD2,4.17611591625491,1.20515108862276,5.51616665268273,-0.40338295,#FFEBD2,#DCE9F5,#FFFFFF,#FFFFFF
Martin Kheil,2472221,Idaho State,SO,1448,SG,35.4173706634672,45.8280703381528,76.5472302388893,17.1438726596085,#FFEBD2,#DCE9F5,#FFFFFF,#FFFFFF,6.74055426061483,1.96434889469341,0.339490524211802,#FFFFFF,#FFEBD2,#FFFFFF,0.45899474138584,9.74904996632012,10.208044707706,#CBDEF0,#DCE9F5,#DCE9F5,0.559327209574808,1.34890712911793,3.2274378281531,-1.757372,#DCE9F5,#DCE9F5,#FFEBD2,#CBDEF0
Caleb Williams,2313874,Lafayette,SO,1680,SG,34.4074637264923,43.1656667611307,83.379902625203,27.2515333307785,#FFFFFF,#DCE9F5,#FFEBD2,#FFEBD2,18.4074735225234,3.79658909152134,3.97239602919468,#FFEBD2,#FFFFFF,#FFEBD2,1.97231473199066,10.9089256786468,12.8812404106374,#DCE9F5,#FFFFFF,#FFFFFF,0.380921916627552,1.35288535993615,4.40314336937261,-1.2242758,#DCE9F5,#DCE9F5,#FFFFFF,#DCE9F5
Tristan Gross,2116956,Mercer,JR,564,SF,35.4145033917582,45.6502135343289,70.8632396483278,12.0525741039479,#FFEBD2,#DCE9F5,#FFFFFF,#DCE9F5,6.28560845567181,2.14813126957555,-0.828813580277016,#DCE9F5,#FFEBD2,#FFFFFF,4.3356253879069,8.12445781235236,12.4600832002593,#FFFFFF,#DCE9F5,#FFFFFF,0.321133039405129,1.53158975288132,3.56128222613303,-1.5958598,#DCE9F5,#FFFFFF,#FFEBD2,#DCE9F5
Sekou Konneh,2283165,Milwaukee,FR,672,C,29.7533056838933,53.9640459940722,62.2852249386478,25.1184115228223,#DCE9F5,#FFEBD2,#DCE9F5,#FFEBD2,3.47969770942484,3.2853218763342,-8.04929426588038,#CBDEF0,#FFFFFF,#DCE9F5,13.6911168296942,22.1383234437493,35.8294402734435,#FFD7A5,#FFD7A5,#FFD7A5,6.26324050087571,1.72842334630397,7.9222093917734,-0.044133631,#FFD7A5,#FFFFFF,#DCE9F5,#FFFFFF
Owen Schlager,2506626,Siena,FR,85,SF,32.885417486624,45.3611897779988,72.9802995625434,18.2745752522969,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,12.2447962541837,4.09225675091007,-3.02885636400038,#FFFFFF,#DCE9F5,#FFFFFF,3.24020432835467,10.4408708677709,13.6810751961256,#FFFFFF,#FFFFFF,#FFFFFF,0.762193251097972,1.83148706304194,4.94079254643716,0.63189543,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2
Travis Torain,2474116,Austin Peay,SO,264,C,31.0244332282276,50.4687903232345,72.8286852655947,9.83575626137107,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0,1.37640637313925,3.14908843489173,-9.48489721827806,#CBDEF0,#FFFFFF,#CBDEF0,7.51797751105684,17.3433849342732,24.86136244533,#FFFFFF,#FFEBD2,#FFEBD2,1.2484226349654,1.70030826179276,6.51706844466139,0.53060288,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF
Collin O'Connor,2283130,Stony Brook,SO,260,SF,33.490034176443,46.3416022109113,77.1506999100174,15.4035900183335,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,16.5631843863628,3.57105702899579,3.14025167484618,#FFEBD2,#FFFFFF,#FFEBD2,2.00605276462129,7.69753038494147,9.70358314956277,#DCE9F5,#DCE9F5,#DCE9F5,0.81195866521531,1.35668894372197,4.21768102685196,-0.65276704,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Ja'Quavis Williford,2315219,Oregon State,SO,96,PF,32.9988377160726,49.6374088611697,74.4158740947816,26.2474201401817,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,3.92027191463964,2.94779795794991,-6.27613095275905,#DCE9F5,#FFFFFF,#DCE9F5,2.86634234939145,11.6073635843403,14.4737059337318,#FFFFFF,#FFFFFF,#FFFFFF,1.10093752130454,1.22190231774971,1.82820453791284,-0.24565114,#FFFFFF,#DCE9F5,#FFD7A5,#FFFFFF
Arop Arop,2096486,Memphis,JR,41,C,30.9306092456282,50.8151770878077,59.49828008581,20.3195159053417,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,1.85229989052139,3.83235441545304,-11.7844693390952,#CBDEF0,#DCE9F5,#CBDEF0,9.47942169053304,10.6759729009776,20.1553945915106,#FFEBD2,#FFFFFF,#FFFFFF,3.29231213827379,0.951810316261666,7.98344028897998,0.57746092,#FFEBD2,#CBDEF0,#DCE9F5,#FFEBD2
Sir Mohammed,2283119,Notre Dame,SO,855,SG,29.7679458359025,49.3592894428335,58.9447629125417,21.6727403005483,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,16.1432376695299,4.7681212835093,-2.07088946379459,#FFEBD2,#CBDEF0,#FFFFFF,6.75837522782117,11.9754590114129,18.7338342392341,#FFFFFF,#FFFFFF,#FFFFFF,1.21939948926819,2.05068701827865,5.06727876701358,-0.99684651,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5
Nginyu Ngala,2483805,Kansas,SR,68,SF,35.528312532289,41.1423143431104,77.0991195109759,19.4539432614449,#FFEBD2,#CBDEF0,#FFFFFF,#FFFFFF,14.3892636790603,3.94121368256276,-0.398874202652527,#FFEBD2,#DCE9F5,#FFFFFF,1.8328545278009,9.19032506198213,11.023179589783,#DCE9F5,#DCE9F5,#DCE9F5,0.402386527298942,2.11209224959226,4.5790722196178,-0.40082872,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF
Zach Matulu,2143580,Albany,JR,923,SF,34.1427932659016,48.1939920671501,73.5256979181439,17.7553778386231,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,11.5043353698514,3.22507698498548,-0.239016512973,#FFFFFF,#FFFFFF,#FFFFFF,5.31131449950522,15.297320729886,20.6086352293912,#FFFFFF,#FFFFFF,#FFFFFF,0.695360839703478,2.13021944922774,6.12042101986252,-0.70220002,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Noah Otshudi,2560964,Marshall,SR,1679,SG,34.268667482213,47.2106812707978,82.7375026439268,24.9714375330085,#FFFFFF,#FFFFFF,#FFEBD2,#FFEBD2,17.8911392416992,4.60073495739761,0.250835232218058,#FFEBD2,#DCE9F5,#FFFFFF,2.71774131271069,8.31602614470892,11.0337674574196,#FFFFFF,#DCE9F5,#DCE9F5,0.369805054009088,1.68664506962984,4.18405371938904,-1.6212749,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Randarius Jones,2114205,Grambling,SR,495,PF,32.392242733871,51.6940945421076,66.4894935299041,17.7567187485414,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,6.85830152561985,4.09433261110941,-8.11715030447966,#FFFFFF,#DCE9F5,#DCE9F5,10.0849480211042,12.3751553019053,22.4601033230095,#FFEBD2,#FFFFFF,#FFFFFF,2.3269171672494,1.23517265414184,7.56781826290258,-0.52213118,#FFFFFF,#DCE9F5,#DCE9F5,#FFFFFF
Donte Tisinger Jr.,2482548,Boston University,FR,828,SG,33.4707382448094,49.0192062760376,69.4695208993311,16.8219128545572,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,14.4552237730566,3.21502626787458,2.58436209440098,#FFEBD2,#FFFFFF,#FFEBD2,1.75414093330902,10.0071950536044,11.7613359869134,#DCE9F5,#FFFFFF,#DCE9F5,0.472515941055892,2.38049644892822,4.99920806691195,-1.798217,#DCE9F5,#FFEBD2,#FFFFFF,#CBDEF0
Jared Garcia,1605569,Nebraska,SR,386,C,31.1800839047222,51.0404311017631,71.976623975069,25.7266412336914,#DCE9F5,#FFFFFF,#FFFFFF,#FFEBD2,6.86797569181544,4.40591863334564,-9.3613562420241,#FFFFFF,#DCE9F5,#CBDEF0,6.48355964743443,22.6799336561625,29.1634933035969,#FFFFFF,#FFD7A5,#FFD7A5,5.50435217054806,1.14592504136036,5.96631307057809,0.23614697,#FFEBD2,#DCE9F5,#FFFFFF,#FFFFFF
Macon Emory,2327275,Delaware,SO,1790,PF,31.5921121315277,54.8636038221369,74.4640092547068,18.6953175831774,#DCE9F5,#FFEBD2,#FFFFFF,#FFFFFF,6.5957303641576,2.69546267404949,-2.7379372607996,#FFFFFF,#FFFFFF,#FFFFFF,4.81723050839924,15.7925838653035,20.6098143737028,#FFFFFF,#FFFFFF,#FFFFFF,2.35509870921863,1.83698612735114,5.29961268232611,0.28028906,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Ante Beljan,1910795,Illinois-Chicago,JR,260,SF,30.4645457247236,54.8073304271208,63.0289412807858,20.9416346081406,#DCE9F5,#FFEBD2,#DCE9F5,#FFFFFF,8.11308304535909,4.99745371187853,-10.566511126865,#FFFFFF,#CBDEF0,#CBDEF0,8.1342198176491,8.39727077997756,16.5314905976267,#FFEBD2,#DCE9F5,#FFFFFF,2.53614739748988,1.20619332129667,6.37323746016556,0.20919891,#FFFFFF,#DCE9F5,#DCE9F5,#FFFFFF
PJ Carter,1612286,LSU,SR,460,SG,37.9816789450471,44.9445659643951,86.5167776203357,22.4481278777511,#FFD7A5,#DCE9F5,#FFD7A5,#FFEBD2,4.53746472083481,1.5274780377553,0.0190586367549803,#DCE9F5,#FFD7A5,#FFFFFF,2.85693953946321,8.13588668006371,10.9928262195269,#FFFFFF,#DCE9F5,#DCE9F5,0.529125698816304,1.25028993228934,3.55821156065449,-2.5426173,#DCE9F5,#DCE9F5,#FFEBD2,#CBDEF0
Jesse Hafemeister,1638259,Charleston Southern,SR,1450,SF,34.6541500294418,51.5471786918409,67.8196623590878,21.798961732599,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,6.04429855726487,2.93605686734609,-4.22575719104957,#DCE9F5,#FFFFFF,#FFFFFF,6.00626071342934,13.7436663273701,19.7499270407994,#FFFFFF,#FFFFFF,#FFFFFF,0.228264701889773,1.18832742280126,4.14644060117454,-1.4056923,#CBDEF0,#DCE9F5,#FFFFFF,#DCE9F5
Dean Shepherd,2144431,Delaware State,JR,493,SG,33.0106216675061,45.8682601516877,77.4113222197921,20.4321277761659,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,8.46133390927771,2.0190199853963,1.74242885888716,#FFFFFF,#FFEBD2,#FFEBD2,3.89226457249611,7.01820047216693,10.910465044663,#FFFFFF,#CBDEF0,#DCE9F5,0.306429809921344,2.19405131932427,6.4163001545924,-0.39563252,#DCE9F5,#FFEBD2,#DCE9F5,#FFFFFF
Jayden Williams,1932312,Dartmouth,SR,1219,SF,36.3205278874226,50.0738664239643,76.9670342154298,23.5061760732836,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2,7.21641455866182,3.67870677716717,-6.10759658686514,#FFFFFF,#FFFFFF,#DCE9F5,3.65429699660788,12.2494623721347,15.9037593687426,#FFFFFF,#FFFFFF,#FFFFFF,1.48503553023146,1.38857617128028,4.97616966710362,-0.60484266,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Mor Seck,1899397,Towson,SR,729,C,30.550845783249,50.4980121054693,59.7364682564842,12.3677026561169,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,1.81832457322358,3.05694738576388,-8.69749911500643,#CBDEF0,#FFFFFF,#CBDEF0,10.3223235891347,16.8360907780476,27.1584143671823,#FFEBD2,#FFEBD2,#FFEBD2,5.65295418172254,0.90636981193235,7.84622122791124,1.7877047,#FFEBD2,#CBDEF0,#DCE9F5,#FFEBD2
Zach Kraft,2100312,North Dakota,SO,1383,SG,36.9523780845146,48.7229377942442,77.3179674854268,16.5741388477417,#FFEBD2,#FFFFFF,#FFFFFF,#FFFFFF,3.8039276292584,1.37494167614903,-0.0591669702413901,#DCE9F5,#FFD7A5,#FFFFFF,1.51092234762312,7.99182123851114,9.50274358613426,#DCE9F5,#DCE9F5,#CBDEF0,0.41382416015132,1.6802220428716,4.47292903935801,-1.2731722,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Jayson Petty,2137289,Missouri-Kansas City,JR,1555,SF,29.7038204961128,46.0608698302008,80.3697404364248,19.1423098911875,#DCE9F5,#FFFFFF,#FFEBD2,#FFFFFF,8.73847336021552,3.32310017808582,-3.2417609219763,#FFFFFF,#FFFFFF,#FFFFFF,3.96210291312028,11.3502885198132,15.3123914329335,#FFFFFF,#FFFFFF,#FFFFFF,1.56407731802157,2.09782652817257,4.44461642434186,0.18213382,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Allen Udemadu,2113978,Jacksonville,SR,420,PF,29.1512762682465,55.6775553874787,71.5705234633909,17.723855119189,#CBDEF0,#FFEBD2,#FFFFFF,#FFFFFF,3.64490654571074,4.95969024805931,-14.6284987873235,#CBDEF0,#CBDEF0,#CBDEF0,10.1039610941904,16.420605009509,26.5245661036994,#FFEBD2,#FFEBD2,#FFEBD2,3.96913260260409,1.35617147039367,9.29894106927333,0.46379299,#FFEBD2,#FFFFFF,#CBDEF0,#FFFFFF
Justin Johnson,2287928,Western Carolina,SO,720,SF,28.9292331722739,47.8045773782523,66.4400470484724,25.8937242811064,#CBDEF0,#FFFFFF,#FFFFFF,#FFEBD2,9.31334488092748,3.43652027291112,-3.15582905566091,#FFFFFF,#FFFFFF,#FFFFFF,5.0901969879042,13.2583060651879,18.3485030530921,#FFFFFF,#FFFFFF,#FFFFFF,2.34159168329087,1.95910441740974,6.94539559180019,-0.65086461,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF
Ryan Burbach,2543623,Cornell,FR,55,SF,32.889375249704,44.8287969841897,73.4422747568935,16.6587171445284,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,6.80190379002484,3.23729640164267,-4.7229796525357,#FFFFFF,#FFFFFF,#DCE9F5,2.95320639302494,10.6215334725346,13.5747398655595,#FFFFFF,#FFFFFF,#FFFFFF,0.825105432058089,2.13362510542022,4.97525060885721,-0.73431463,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Darius Duffy,2118907,Fort Wayne,SR,1106,C,32.0279292804382,68.3725003333314,37.9028286457568,11.8355350485462,#FFFFFF,#FFD7A5,#CBDEF0,#DCE9F5,4.50700551264974,1.75551583470759,-0.926930675792643,#DCE9F5,#FFD7A5,#FFFFFF,10.759162938693,9.56808904659353,20.3272519852865,#FFEBD2,#DCE9F5,#FFFFFF,5.21759656679392,1.67279611785724,5.01301057063192,-0.89590819,#FFEBD2,#FFFFFF,#FFFFFF,#DCE9F5
Isaiah Kalala,2538826,Longwood,FR,48,C,31.7905492866296,51.607763297096,65.9499293511231,7.96820809324575,#FFFFFF,#FFFFFF,#DCE9F5,#CBDEF0,5.1167447484992,3.27026355000008,-6.44484230252519,#DCE9F5,#FFFFFF,#DCE9F5,9.8894967381382,15.4891265102759,25.3786232484142,#FFEBD2,#FFFFFF,#FFEBD2,2.23084094820228,1.27579382203456,7.51792391336232,0.1993362,#FFFFFF,#DCE9F5,#DCE9F5,#FFFFFF
Cash McSweeney,2505010,Princeton,FR,113,SF,31.875865104434,50.2328977823595,59.9797560960494,12.0584608818704,#FFFFFF,#FFFFFF,#DCE9F5,#DCE9F5,10.3324649504306,3.98429642141502,-4.39809331188436,#FFFFFF,#DCE9F5,#FFFFFF,5.07320046506693,17.363775205798,22.436975670865,#FFFFFF,#FFEBD2,#FFFFFF,1.04109080579141,1.53166567050137,7.03957202760381,0.22256831,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF
Kenneth Chime,2352279,West Georgia,SO,1056,C,31.6402953326253,53.7698614481653,52.2522720473888,13.9250405264579,#DCE9F5,#FFFFFF,#CBDEF0,#DCE9F5,2.70821993721034,2.53680940873389,-5.766035696797,#CBDEF0,#FFFFFF,#DCE9F5,12.3196443855756,18.2756766512792,30.5953210368548,#FFD7A5,#FFEBD2,#FFD7A5,7.1381924800845,1.60725706013014,7.97883614635454,0.61321947,#FFD7A5,#FFFFFF,#DCE9F5,#FFEBD2
Brayden Shorter,2118947,Murray State,JR,835,SF,32.9205099005656,52.6080669259393,85.6968071407884,22.6128511090257,#FFFFFF,#FFFFFF,#FFD7A5,#FFEBD2,5.54361804229431,2.33022976898356,-2.26105304658798,#DCE9F5,#FFEBD2,#FFFFFF,3.07558626303169,11.2814644313956,14.3570506944273,#FFFFFF,#FFFFFF,#FFFFFF,0.691905360324596,1.18422849252836,4.13076434235156,-1.2689845,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5
Leopold Levillain,2505228,Long Beach State,FR,993,C,31.6402953326253,54.09057836343,62.8024625835173,13.0719393844445,#DCE9F5,#FFEBD2,#DCE9F5,#DCE9F5,8.05625923732595,4.02834051620311,-6.72192169987878,#FFFFFF,#DCE9F5,#DCE9F5,8.71353291492313,21.6838987146662,30.3974316295893,#FFEBD2,#FFD7A5,#FFD7A5,1.95896796764766,1.49167414390789,8.19582533488777,0.27712258,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF
Jack Whitbourn,2348719,Fordham,SO,418,C,30.4270189941676,51.3935936853701,74.2315475036679,21.3752946677853,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF,6.47612718089997,2.86954904449311,-3.55098203291587,#FFFFFF,#FFFFFF,#FFFFFF,11.8577470223223,24.8364780548132,36.6942250771355,#FFD7A5,#FFD7A5,#FFD7A5,1.50874828024054,1.01498790054055,4.31640752966272,0.17309944,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF
Cardell Bailey,2336166,Southern Indiana,SR,1186,SF,33.1406634176812,45.4201341871056,72.3172684880775,29.4479018495166,#FFFFFF,#DCE9F5,#FFFFFF,#FFD7A5,6.88881009556235,3.16576459199441,-4.35328836066198,#FFFFFF,#FFFFFF,#FFFFFF,5.17902262774269,15.2827409155155,20.4617635432582,#FFFFFF,#FFFFFF,#FFFFFF,0.813446467798169,2.33057109238539,5.59729419332874,-0.427405,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Seneca Willoughby,2100633,Bethune-Cookman,SR,1226,SG,33.9290894373354,40.7249613145803,71.2708890700335,9.17023811438693,#FFFFFF,#CBDEF0,#FFFFFF,#CBDEF0,15.7642796865545,3.20716179592947,3.85055253645466,#FFEBD2,#FFFFFF,#FFEBD2,2.24670044337222,11.813809330973,14.0605097743452,#DCE9F5,#FFFFFF,#FFFFFF,0.975651049051848,1.95090201349693,5.32659939011794,-0.48704756,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Kayde Dotson,2316833,Loyola Chicago,SO,1203,SG,37.5145014519383,44.5593688131971,75.6454309251911,22.5580128913279,#FFEBD2,#DCE9F5,#FFFFFF,#FFEBD2,15.3947417724787,3.68650241789318,1.57393656494411,#FFEBD2,#FFFFFF,#FFEBD2,1.83958425016573,10.3192586679826,12.1588429181483,#DCE9F5,#FFFFFF,#DCE9F5,0.470299226935747,1.72986442745228,4.97408199626633,-1.7741506,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0
JJ Wheat,2281197,South Alabama,SR,645,SG,33.6855935246704,48.3108989509016,62.9246250746794,16.4807994710074,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF,15.8571071040277,3.34683879040236,3.37625765631986,#FFEBD2,#FFFFFF,#FFEBD2,3.61404264673594,7.38869625419604,11.002738900932,#FFFFFF,#DCE9F5,#DCE9F5,0.400565232345695,3.26550276246234,6.67299393421555,-0.49752253,#DCE9F5,#FFD7A5,#DCE9F5,#FFFFFF
Afan Trnka,2311788,Tennessee-Martin,JR,1084,SG,31.756500808659,44.1829677358243,70.4145200597625,17.7769878486667,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,18.861942114673,4.74608003456585,0.581749948408888,#FFEBD2,#CBDEF0,#FFFFFF,3.37435748566229,8.36235241960216,11.7367099052644,#FFFFFF,#DCE9F5,#DCE9F5,1.1246301590052,2.08087811484057,5.07056363379128,0.077499265,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Rontavious Blackshear,2541964,Youngstown State,JR,652,SF,33.5240726964112,49.8711187019714,72.0256150395591,23.9767937925387,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,8.17396557993523,3.22004142913728,-3.35959653319172,#FFFFFF,#FFFFFF,#FFFFFF,1.19524860879731,10.7781589781019,11.9734075868993,#CBDEF0,#FFFFFF,#DCE9F5,0.938356606497609,1.69763866506462,6.88509416202073,-0.86294588,#FFFFFF,#FFFFFF,#DCE9F5,#DCE9F5
